dataset_id,case_id,is_id,size_class,severity,replicate_id,replicate_key_used,replicate_fallback_reason,method,n_feasible_raw,n_feasible_deduped,nd_size,p_star_size,contrib_inclusive,contrib_unique,runtime_seconds,ttff_seconds,feasibility_rate,n_runs,n_success,I,T,S,seed_instance,seed_scenario
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-mittel,large,mittel,202,seed_global,,V4,381,381,147,155,0.9483870967741935,0.9419354838709677,90.01499999998487,0.030999999988125637,1.0,1,1,,,,2021761891,1373355587
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-mittel,large,mittel,303,seed_global,,V1,7,6,5,122,0.02459016393442623,0.02459016393442623,34.01500000001397,1.812000000005355,1.0,1,1,,,,2021761891,1373355587
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-mittel,large,mittel,303,seed_global,,V2,2,2,1,122,0.0,0.0,11.655999999988126,2.125,1.0,1,1,,,,2021761891,1373355587
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-mittel,large,mittel,303,seed_global,,V3,27,27,24,122,0.1557377049180328,0.14754098360655737,71.38999999998487,0.046999999991385266,1.0,1,1,,,,2021761891,1373355587
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-mittel,large,mittel,303,seed_global,,V4,373,373,136,122,0.8278688524590164,0.819672131147541,90.01600000000326,0.030999999988125637,1.0,1,1,,,,2021761891,1373355587
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,101,seed_global,,V1,7,7,5,128,0.0390625,0.0390625,37.578000000008615,2.0160000000032596,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,101,seed_global,,V2,1,1,1,128,0.0,0.0,12.437000000005355,9.78100000001723,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,101,seed_global,,V3,27,27,25,128,0.015625,0.015625,71.95299999997951,0.0779999999795109,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,101,seed_global,,V4,381,381,121,128,0.9453125,0.9453125,90.0,0.046999999991385266,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,202,seed_global,,V1,4,4,4,86,0.03488372093023256,0.03488372093023256,38.01500000001397,12.405999999988126,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,202,seed_global,,V2,0,0,0,86,0.0,0.0,12.515999999974156,,0.0,1,0,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,202,seed_global,,V3,27,27,26,86,0.046511627906976744,0.046511627906976744,72.42199999999139,0.0629999999946449,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,202,seed_global,,V4,406,406,80,86,0.9186046511627907,0.9186046511627907,90.01600000000326,0.046999999991385266,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,303,seed_global,,V1,8,7,6,118,0.05084745762711865,0.05084745762711865,36.484000000025844,2.1560000000172295,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,303,seed_global,,V2,3,3,2,118,0.00847457627118644,0.00847457627118644,11.328000000008615,2.235000000015134,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,303,seed_global,,V3,27,27,26,118,0.05084745762711865,0.0423728813559322,71.45299999997951,0.046999999991385266,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekday_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekday_high__sev-schwer,large,schwer,303,seed_global,,V4,453,453,108,118,0.8983050847457628,0.8898305084745762,90.0,0.03200000000651926,1.0,1,1,,,,2021761891,2224525550
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V1,6,4,3,97,0.020618556701030927,0.020618556701030927,39.062000000005355,2.0929999999934807,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V2,2,2,1,97,0.0,0.0,11.905999999988126,2.187000000005355,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V3,26,26,22,97,0.05154639175257732,0.041237113402061855,71.96799999999348,0.046999999991385266,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,101,seed_global,,V4,456,456,91,97,0.9381443298969072,0.9278350515463918,90.0,0.0470000000204891,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V1,8,5,5,91,0.04395604395604396,0.04395604395604396,34.453000000008615,2.2339999999967404,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V2,2,1,1,91,0.0,0.0,11.703000000008615,2.25,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V3,26,26,24,91,0.02197802197802198,0.01098901098901099,70.4539999999979,0.046999999991385266,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,202,seed_global,,V4,423,423,86,91,0.945054945054945,0.9340659340659341,90.0,0.030999999988125637,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V1,7,5,3,135,0.014814814814814815,0.014814814814814815,33.75,2.0309999999881256,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V2,3,3,2,135,0.007407407407407408,0.007407407407407408,11.687000000005355,1.9690000000118744,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V3,26,26,26,135,0.022222222222222223,0.014814814814814815,69.59399999998277,0.046999999991385266,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-leicht,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-leicht,large,leicht,303,seed_global,,V4,386,386,130,135,0.9629629629629629,0.9555555555555556,90.0,0.030999999988125637,1.0,1,1,,,,1102411308,877655498
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V1,7,6,6,134,0.029850746268656716,0.022388059701492536,35.82799999997951,4.640999999974156,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V2,2,2,2,134,0.007462686567164179,0.0,11.937000000005355,2.0940000000118744,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V3,26,26,26,134,0.05970149253731343,0.05970149253731343,71.43700000000536,0.062000000005355105,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,101,seed_global,,V4,380,380,122,134,0.9104477611940298,0.9104477611940298,90.0,0.030999999988125637,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V1,6,6,5,86,0.03488372093023256,0.03488372093023256,35.39000000001397,9.10899999999674,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V2,2,2,2,86,0.0,0.0,11.640999999974156,2.0469999999913853,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V3,27,27,22,86,0.05813953488372093,0.05813953488372093,71.35999999998603,0.0629999999946449,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,202,seed_global,,V4,359,359,78,86,0.9069767441860465,0.9069767441860465,90.01600000000326,0.046999999991385266,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V1,7,6,5,117,0.02564102564102564,0.02564102564102564,33.344000000011874,1.8590000000258442,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V2,3,3,3,117,0.0,0.0,11.453000000008615,2.1570000000065193,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V3,27,27,25,117,0.017094017094017096,0.017094017094017096,70.01599999997416,0.030999999988125637,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-mittel,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-mittel,large,mittel,303,seed_global,,V4,376,376,115,117,0.9572649572649573,0.9572649572649573,90.0,0.046999999991385266,1.0,1,1,,,,1102411308,2665847233
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V1,7,6,6,103,0.038834951456310676,0.038834951456310676,37.48499999998603,4.375,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V2,1,1,1,103,0.009708737864077669,0.009708737864077669,12.76600000000326,2.2030000000086147,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V3,26,26,26,103,0.06796116504854369,0.06796116504854369,70.76600000000326,0.062000000005355105,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,101,seed_global,,V4,312,312,93,103,0.883495145631068,0.883495145631068,90.0,0.0470000000204891,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V1,8,7,5,116,0.04310344827586207,0.034482758620689655,37.40600000001723,2.0940000000118744,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V2,1,1,1,116,0.008620689655172414,0.0,11.953000000008615,9.23399999999674,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V3,26,26,23,116,0.06896551724137931,0.06896551724137931,70.79699999999139,0.0629999999946449,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,202,seed_global,,V4,358,358,106,116,0.8879310344827587,0.8879310344827587,90.01600000000326,0.031000000017229468,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V1,7,7,6,135,0.037037037037037035,0.037037037037037035,37.062000000005355,2.077999999979511,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V2,2,2,1,135,0.007407407407407408,0.007407407407407408,11.530999999988126,2.2179999999934807,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V3,28,28,26,135,0.022222222222222223,0.022222222222222223,69.82799999997951,0.046999999991385266,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-large__av-tight__dp-weekend_high__sev-schwer,praxisnah_v1__sc-large__av-tight__dp-weekend_high__sev-schwer,large,schwer,303,seed_global,,V4,395,395,126,135,0.9333333333333333,0.9333333333333333,90.0,0.046999999991385266,1.0,1,1,,,,1102411308,3473017547
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V1,9,4,4,174,0.022988505747126436,0.017241379310344827,24.03200000000652,0.7039999999979045,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V2,4,2,2,174,0.011494252873563218,0.005747126436781609,6.125,0.7969999999913853,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V3,27,27,27,174,0.005747126436781609,0.0,66.25,0.01600000000325963,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,101,seed_global,,V4,584,584,170,174,0.9770114942528736,0.9712643678160919,90.0,0.015000000013969839,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,202,seed_global,,V1,8,3,2,147,0.013605442176870748,0.006802721088435374,24.64100000000326,0.7030000000086147,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,202,seed_global,,V2,4,2,2,147,0.006802721088435374,0.0,6.094000000011874,0.7190000000118744,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,202,seed_global,,V3,27,27,26,147,0.08843537414965986,0.08163265306122448,66.31200000000536,0.030999999988125637,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,202,seed_global,,V4,639,639,163,147,0.9115646258503401,0.9047619047619048,90.0,0.0159999999741558,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,303,seed_global,,V1,9,4,3,195,0.015384615384615385,0.005128205128205128,24.28200000000652,0.75,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,303,seed_global,,V2,4,2,2,195,0.010256410256410256,0.0,5.827999999979511,0.7809999999881256,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,303,seed_global,,V3,27,27,27,195,0.005128205128205128,0.0,66.81200000000536,0.031000000017229468,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-leicht,medium,leicht,303,seed_global,,V4,786,786,193,195,0.9897435897435898,0.9846153846153847,90.0,0.015000000013969839,1.0,1,1,,,,2038114521,1958434957
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,101,seed_global,,V1,8,7,3,146,0.0136986301369863,0.0136986301369863,25.25,0.875,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,101,seed_global,,V2,4,4,3,146,0.00684931506849315,0.00684931506849315,5.812000000005355,1.0929999999934807,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,101,seed_global,,V3,28,28,27,146,0.08904109589041095,0.0821917808219178,67.0460000000021,0.046000000002095476,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,101,seed_global,,V4,750,750,146,146,0.8972602739726028,0.8904109589041096,90.0,0.030999999988125637,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,202,seed_global,,V1,9,9,4,165,0.01818181818181818,0.01818181818181818,24.203000000008615,0.8589999999967404,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,202,seed_global,,V2,4,4,4,165,0.006060606060606061,0.006060606060606061,6.422000000020489,0.875,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,202,seed_global,,V3,29,29,26,165,0.07878787878787878,0.07272727272727272,66.5789999999979,0.01600000000325963,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,202,seed_global,,V4,599,599,176,165,0.9030303030303031,0.896969696969697,90.0,0.01600000000325963,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,303,seed_global,,V1,8,7,3,217,0.009216589861751152,0.009216589861751152,24.01600000000326,0.8280000000086147,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,303,seed_global,,V2,4,4,4,217,0.004608294930875576,0.004608294930875576,5.51600000000326,1.0160000000032596,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,303,seed_global,,V3,28,28,27,217,0.03225806451612903,0.027649769585253458,66.14100000000326,0.01600000000325963,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-mittel,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-mittel,medium,mittel,303,seed_global,,V4,575,575,209,217,0.9585253456221198,0.9539170506912442,90.0,0.0159999999741558,1.0,1,1,,,,2038114521,3897101088
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,101,seed_global,,V1,8,6,5,205,0.014634146341463415,0.014634146341463415,27.875,1.297000000020489,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,101,seed_global,,V2,4,4,3,205,0.004878048780487805,0.004878048780487805,6.8289999999979045,1.0940000000118744,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,101,seed_global,,V3,28,28,23,205,0.004878048780487805,0.004878048780487805,66.95300000000861,0.030999999988125637,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,101,seed_global,,V4,665,665,200,205,0.975609756097561,0.975609756097561,90.0,0.014999999984866008,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,202,seed_global,,V1,9,9,7,232,0.021551724137931036,0.021551724137931036,26.59299999999348,0.9839999999967404,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,202,seed_global,,V2,4,4,4,232,0.008620689655172414,0.008620689655172414,6.375,1.077999999979511,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,202,seed_global,,V3,28,28,22,232,0.008620689655172414,0.008620689655172414,66.68700000000536,0.01600000000325963,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,202,seed_global,,V4,670,670,229,232,0.9612068965517241,0.9612068965517241,90.03099999998813,0.030999999988125637,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,303,seed_global,,V1,8,7,6,171,0.023391812865497075,0.023391812865497075,27.03200000000652,0.9220000000204891,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,303,seed_global,,V2,4,4,4,171,0.005847953216374269,0.005847953216374269,6.187000000005355,1.0,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,303,seed_global,,V3,28,28,27,171,0.005847953216374269,0.0,65.79699999999139,0.031000000017229468,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekday_high__sev-schwer,praxisnah_v1__sc-medium__av-loose__dp-weekday_high__sev-schwer,medium,schwer,303,seed_global,,V4,744,744,166,171,0.9707602339181286,0.9649122807017544,90.0,0.01600000000325963,1.0,1,1,,,,2038114521,3133899938
praxisnah_v1,sc-medium__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekend_high__sev-leicht,medium,leicht,101,seed_global,,V1,9,6,5,143,0.02097902097902098,0.013986013986013986,25.921999999991385,1.187999999994645,1.0,1,1,,,,2017729274,2426880986
praxisnah_v1,sc-medium__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekend_high__sev-leicht,medium,leicht,101,seed_global,,V2,4,4,3,143,0.02097902097902098,0.006993006993006993,7.671999999991385,1.2030000000086147,1.0,1,1,,,,2017729274,2426880986
praxisnah_v1,sc-medium__av-loose__dp-weekend_high__sev-leicht,praxisnah_v1__sc-medium__av-loose__dp-weekend_high__sev-leicht,medium,leicht,101,seed_global,,V3,29,29,25,143,0.013986013986013986,0.006993006993006993,67.84400000001187,0.03200000000651926,1.0,1,1,,,,2017729274,2426880986
